,precipitation,actual_max_temp,min temp,mean temp,Datetime
2968,0.0,82.0,65.0,73.5,2008-02-16
2969,0.31,82.0,71.0,76.5,2008-02-17
2970,0.05,87.0,72.0,79.5,2008-02-18
2971,0.01,74.0,64.0,69.0,2008-02-19
2972,0.0,76.0,67.0,71.5,2008-02-20
2973,0.01,82.0,73.0,77.5,2008-02-21
2974,0.0,86.0,73.0,79.5,2008-02-22
2975,0.0,89.0,74.0,81.5,2008-02-23
2976,0.0,89.0,70.0,79.5,2008-02-24
2977,0.0,87.0,70.0,78.5,2008-02-25
2978,0.24,86.0,68.0,77.0,2008-02-26
2979,0.06,77.0,53.0,65.0,2008-02-27
2980,0.0,69.0,50.0,59.5,2008-02-28
2981,0.0,76.0,56.0,66.0,2008-02-29
2982,0.0,79.0,63.0,71.0,2008-03-01
2983,0.0,80.0,67.0,73.5,2008-03-02
2984,0.0,83.0,69.0,76.0,2008-03-03
2985,0.0,85.0,73.0,79.0,2008-03-04
2986,1.4,85.0,71.0,78.0,2008-03-05
2987,0.0,83.0,71.0,77.0,2008-03-06
2988,0.0,86.0,75.0,80.5,2008-03-07
2989,0.69,79.0,56.0,67.5,2008-03-08
2990,0.0,74.0,52.0,63.0,2008-03-09
2991,0.0,78.0,69.0,73.5,2008-03-10
2992,0.0,78.0,70.0,74.0,2008-03-11
2993,0.0,86.0,66.0,76.0,2008-03-12
2994,0.0,81.0,60.0,70.5,2008-03-13
2995,0.0,83.0,59.0,71.0,2008-03-14
2996,0.0,90.0,68.0,79.0,2008-03-15
2997,0.0,91.0,73.0,82.0,2008-03-16
2998,0.0,80.0,74.0,77.0,2008-03-17
2999,0.0,81.0,72.0,76.5,2008-03-18
3000,0.0,83.0,73.0,78.0,2008-03-19
3001,0.51,89.0,72.0,80.5,2008-03-20
3002,0.0,79.0,71.0,75.0,2008-03-21
3003,1.16,81.0,69.0,75.0,2008-03-22
3004,0.98,83.0,69.0,76.0,2008-03-23
3005,0.0,74.0,63.0,68.5,2008-03-24
3006,0.0,73.0,55.0,64.0,2008-03-25
3007,0.0,77.0,65.0,71.0,2008-03-26
3008,0.0,80.0,66.0,73.0,2008-03-27
3009,0.0,82.0,68.0,75.0,2008-03-28
3010,0.0,84.0,65.0,74.5,2008-03-29
3011,0.5,84.0,68.0,76.0,2008-03-30
3012,0.0,83.0,74.0,78.5,2008-03-31
3013,0.01,85.0,75.0,80.0,2008-04-01
3014,0.13,85.0,76.0,80.5,2008-04-02
3015,0.0,85.0,76.0,80.5,2008-04-03
3016,0.0,85.0,77.0,81.0,2008-04-04
3017,0.0,86.0,77.0,81.5,2008-04-05
3018,1.47,86.0,69.0,77.5,2008-04-06
3019,1.63,89.0,68.0,78.5,2008-04-07
3020,0.21,84.0,73.0,78.5,2008-04-08
3021,0.03,83.0,72.0,77.5,2008-04-09
3022,0.0,83.0,71.0,77.0,2008-04-10
3023,0.0,84.0,71.0,77.5,2008-04-11
3024,0.06,84.0,74.0,79.0,2008-04-12
3025,0.0,90.0,70.0,80.0,2008-04-13
3026,0.0,81.0,65.0,73.0,2008-04-14
3027,0.0,69.0,58.0,63.5,2008-04-15
3028,0.0,78.0,56.0,67.0,2008-04-16
3029,0.0,80.0,59.0,69.5,2008-04-17
3030,0.0,79.0,68.0,73.5,2008-04-18
3031,0.0,81.0,68.0,74.5,2008-04-19
3032,0.0,85.0,67.0,76.0,2008-04-20
3033,0.0,86.0,70.0,78.0,2008-04-21
3034,0.0,87.0,65.0,76.0,2008-04-22
3035,0.0,85.0,69.0,77.0,2008-04-23
3036,0.0,84.0,69.0,76.5,2008-04-24
3037,0.03,84.0,72.0,78.0,2008-04-25
3038,0.0,83.0,72.0,77.5,2008-04-26
3039,0.0,83.0,73.0,78.0,2008-04-27
3040,0.0,86.0,74.0,80.0,2008-04-28
3041,0.21,87.0,73.0,80.0,2008-04-29
3042,0.0,82.0,72.0,77.0,2008-04-30
3043,0.0,81.0,71.0,76.0,2008-05-01
3044,0.0,82.0,71.0,76.5,2008-05-02
3045,0.0,84.0,73.0,78.5,2008-05-03
3046,0.0,86.0,74.0,80.0,2008-05-04
3047,0.0,89.0,71.0,80.0,2008-05-05
3048,0.0,90.0,69.0,79.5,2008-05-06
3049,0.0,87.0,67.0,77.0,2008-05-07
3050,0.0,87.0,76.0,81.5,2008-05-08
3051,0.05,90.0,77.0,83.5,2008-05-09
3052,0.0,93.0,75.0,84.0,2008-05-10
3053,0.0,96.0,75.0,85.5,2008-05-11
3054,0.0,94.0,74.0,84.0,2008-05-12
3055,0.0,87.0,67.0,77.0,2008-05-13
3056,0.0,82.0,74.0,78.0,2008-05-14
3057,0.0,84.0,73.0,78.5,2008-05-15
3058,0.0,87.0,74.0,80.5,2008-05-16
3059,0.0,94.0,73.0,83.5,2008-05-17
3060,0.0,95.0,73.0,84.0,2008-05-18
3061,0.58,90.0,76.0,83.0,2008-05-19
3062,0.0,95.0,76.0,85.5,2008-05-20
3063,0.0,95.0,77.0,86.0,2008-05-21
3064,0.12,93.0,76.0,84.5,2008-05-22
3065,0.05,92.0,76.0,84.0,2008-05-23
3066,0.64,90.0,72.0,81.0,2008-05-24
3067,0.11,88.0,74.0,81.0,2008-05-25
3068,0.0,83.0,75.0,79.0,2008-05-26
3069,0.0,86.0,74.0,80.0,2008-05-27
3070,0.0,88.0,78.0,83.0,2008-05-28
3071,0.0,89.0,78.0,83.5,2008-05-29
3072,0.03,85.0,77.0,81.0,2008-05-30
3073,0.13,89.0,79.0,84.0,2008-05-31
3074,0.0,90.0,79.0,84.5,2008-06-01
3075,0.4,87.0,77.0,82.0,2008-06-02
3076,0.0,90.0,75.0,82.5,2008-06-03
3077,0.28,90.0,74.0,82.0,2008-06-04
3078,0.02,90.0,81.0,85.5,2008-06-05
3079,0.01,90.0,80.0,85.0,2008-06-06
3080,0.12,89.0,78.0,83.5,2008-06-07
3081,0.0,89.0,79.0,84.0,2008-06-08
3082,0.0,90.0,78.0,84.0,2008-06-09
3083,0.14,91.0,74.0,82.5,2008-06-10
3084,0.01,89.0,77.0,83.0,2008-06-11
3085,0.12,87.0,77.0,82.0,2008-06-12
3086,0.04,89.0,75.0,82.0,2008-06-13
3087,0.0,88.0,79.0,83.5,2008-06-14
3088,0.0,90.0,76.0,83.0,2008-06-15
3089,0.28,91.0,76.0,83.5,2008-06-16
3090,1.25,90.0,77.0,83.5,2008-06-17
3091,1.76,85.0,72.0,78.5,2008-06-18
3092,0.34,87.0,71.0,79.0,2008-06-19
3093,3.04,91.0,75.0,83.0,2008-06-20
3094,0.69,90.0,75.0,82.5,2008-06-21
3095,0.49,89.0,75.0,82.0,2008-06-22
3096,0.62,92.0,74.0,83.0,2008-06-23
3097,0.0,90.0,77.0,83.5,2008-06-24
3098,0.0,91.0,83.0,87.0,2008-06-25
3099,0.0,89.0,81.0,85.0,2008-06-26
3100,0.0,90.0,82.0,86.0,2008-06-27
3101,0.0,91.0,77.0,84.0,2008-06-28
3102,0.0,91.0,78.0,84.5,2008-06-29
3103,0.02,92.0,78.0,85.0,2008-06-30
3104,0.06,90.0,77.0,83.5,2008-07-01
3105,2.86,90.0,71.0,80.5,2008-07-02
3106,0.0,90.0,75.0,82.5,2008-07-03
3107,0.26,90.0,74.0,82.0,2008-07-04
3108,0.03,87.0,77.0,82.0,2008-07-05
3109,0.2,85.0,75.0,80.0,2008-07-06
3110,0.38,90.0,76.0,83.0,2008-07-07
3111,0.01,90.0,76.0,83.0,2008-07-08
3112,0.0,91.0,80.0,85.5,2008-07-09
3113,0.0,90.0,80.0,85.0,2008-07-10
3114,0.0,90.0,78.0,84.0,2008-07-11
3115,0.26,90.0,73.0,81.5,2008-07-12
3116,0.0,86.0,74.0,80.0,2008-07-13
3117,0.02,88.0,77.0,82.5,2008-07-14
3118,0.85,86.0,73.0,79.5,2008-07-15
3119,0.2,89.0,75.0,82.0,2008-07-16
3120,0.0,91.0,73.0,82.0,2008-07-17
3121,0.0,92.0,79.0,85.5,2008-07-18
3122,0.0,91.0,79.0,85.0,2008-07-19
3123,0.0,91.0,80.0,85.5,2008-07-20
3124,0.0,92.0,81.0,86.5,2008-07-21
3125,0.0,91.0,77.0,84.0,2008-07-22
3126,0.25,92.0,73.0,82.5,2008-07-23
3127,0.97,87.0,74.0,80.5,2008-07-24
3128,0.0,90.0,74.0,82.0,2008-07-25
3129,1.43,91.0,73.0,82.0,2008-07-26
3130,0.61,89.0,75.0,82.0,2008-07-27
3131,0.09,91.0,76.0,83.5,2008-07-28
3132,0.0,92.0,78.0,85.0,2008-07-29
3133,0.44,91.0,75.0,83.0,2008-07-30
3134,0.01,91.0,77.0,84.0,2008-07-31
3135,0.27,93.0,77.0,85.0,2008-08-01
3136,0.0,93.0,78.0,85.5,2008-08-02
3137,0.06,91.0,75.0,83.0,2008-08-03
3138,0.41,91.0,77.0,84.0,2008-08-04
3139,0.0,92.0,78.0,85.0,2008-08-05
3140,0.02,91.0,80.0,85.5,2008-08-06
3141,0.15,93.0,79.0,86.0,2008-08-07
3142,0.08,92.0,80.0,86.0,2008-08-08
3143,0.0,93.0,77.0,85.0,2008-08-09
3144,0.45,88.0,74.0,81.0,2008-08-10
3145,0.0,91.0,76.0,83.5,2008-08-11
3146,0.68,91.0,75.0,83.0,2008-08-12
3147,0.0,93.0,73.0,83.0,2008-08-13
3148,0.42,93.0,74.0,83.5,2008-08-14
3149,0.07,93.0,74.0,83.5,2008-08-15
3150,0.03,92.0,79.0,85.5,2008-08-16
3151,0.05,91.0,79.0,85.0,2008-08-17
3152,3.06,84.0,74.0,79.0,2008-08-18
3153,1.0,87.0,77.0,82.0,2008-08-19
3154,0.44,89.0,78.0,83.5,2008-08-20
3155,0.38,91.0,77.0,84.0,2008-08-21
3156,1.31,91.0,73.0,82.0,2008-08-22
3157,0.0,90.0,78.0,84.0,2008-08-23
3158,0.0,91.0,77.0,84.0,2008-08-24
3159,0.09,90.0,76.0,83.0,2008-08-25
3160,0.0,91.0,79.0,85.0,2008-08-26
3161,0.0,92.0,79.0,85.5,2008-08-27
3162,0.05,92.0,78.0,85.0,2008-08-28
3163,0.26,90.0,80.0,85.0,2008-08-29
3164,0.61,87.0,78.0,82.5,2008-08-30
3165,0.1,88.0,79.0,83.5,2008-08-31
3166,0.11,91.0,81.0,86.0,2008-09-01
3167,0.5,90.0,77.0,83.5,2008-09-02
3168,0.0,90.0,81.0,85.5,2008-09-03
3169,0.11,89.0,78.0,83.5,2008-09-04
3170,0.31,89.0,75.0,82.0,2008-09-05
3171,0.0,91.0,74.0,82.5,2008-09-06
3172,0.0,91.0,78.0,84.5,2008-09-07
3173,0.0,90.0,81.0,85.5,2008-09-08
3174,0.89,88.0,77.0,82.5,2008-09-09
3175,0.0,86.0,83.0,84.5,2008-09-10
3176,0.0,88.0,82.0,85.0,2008-09-11
3177,0.01,89.0,81.0,85.0,2008-09-12
3178,0.0,90.0,80.0,85.0,2008-09-13
3179,0.0,90.0,80.0,85.0,2008-09-14
3180,0.0,91.0,80.0,85.5,2008-09-15
3181,0.03,90.0,80.0,85.0,2008-09-16
3182,0.0,91.0,79.0,85.0,2008-09-17
3183,0.03,90.0,79.0,84.5,2008-09-18
3184,0.0,89.0,76.0,82.5,2008-09-19
3185,0.0,90.0,78.0,84.0,2008-09-20
3186,0.01,91.0,79.0,85.0,2008-09-21
3187,0.01,91.0,79.0,85.0,2008-09-22
3188,0.28,91.0,76.0,83.5,2008-09-23
3189,1.35,88.0,75.0,81.5,2008-09-24
3190,0.14,87.0,75.0,81.0,2008-09-25
3191,0.0,85.0,77.0,81.0,2008-09-26
3192,0.0,83.0,78.0,80.5,2008-09-27
3193,2.84,89.0,73.0,81.0,2008-09-28
3194,0.59,85.0,76.0,80.5,2008-09-29
3195,0.66,85.0,73.0,79.0,2008-09-30
3196,0.95,85.0,73.0,79.0,2008-10-01
3197,0.0,88.0,72.0,80.0,2008-10-02
3198,0.0,87.0,76.0,81.5,2008-10-03
3199,1.86,82.0,73.0,77.5,2008-10-04
3200,0.28,86.0,76.0,81.0,2008-10-05
3201,0.0,89.0,78.0,83.5,2008-10-06
3202,0.0,89.0,78.0,83.5,2008-10-07
3203,0.0,87.0,79.0,83.0,2008-10-08
3204,0.51,87.0,74.0,80.5,2008-10-09
3205,0.0,87.0,73.0,80.0,2008-10-10
3206,1.22,90.0,73.0,81.5,2008-10-11
3207,0.08,88.0,76.0,82.0,2008-10-12
3208,0.24,86.0,76.0,81.0,2008-10-13
3209,0.83,83.0,73.0,78.0,2008-10-14
3210,0.0,85.0,76.0,80.5,2008-10-15
3211,0.0,86.0,75.0,80.5,2008-10-16
3212,0.0,86.0,75.0,80.5,2008-10-17
3213,0.0,85.0,71.0,78.0,2008-10-18
3214,0.0,82.0,73.0,77.5,2008-10-19
3215,0.0,86.0,70.0,78.0,2008-10-20
3216,0.0,85.0,74.0,79.5,2008-10-21
3217,0.0,83.0,75.0,79.0,2008-10-22
3218,0.2,79.0,71.0,75.0,2008-10-23
3219,0.06,81.0,71.0,76.0,2008-10-24
3220,0.28,86.0,77.0,81.5,2008-10-25
3221,0.0,81.0,75.0,78.0,2008-10-26
3222,0.0,81.0,71.0,76.0,2008-10-27
3223,0.0,71.0,57.0,64.0,2008-10-28
3224,0.0,77.0,55.0,66.0,2008-10-29
3225,0.0,79.0,62.0,70.5,2008-10-30
3226,0.0,80.0,66.0,73.0,2008-10-31
3227,0.17,83.0,66.0,74.5,2008-11-01
3228,0.41,79.0,68.0,73.5,2008-11-02
3229,0.0,85.0,69.0,77.0,2008-11-03
3230,0.0,77.0,67.0,72.0,2008-11-04
3231,0.0,75.0,65.0,70.0,2008-11-05
3232,0.0,79.0,63.0,71.0,2008-11-06
3233,0.0,82.0,65.0,73.5,2008-11-07
3234,0.0,82.0,67.0,74.5,2008-11-08
3235,0.0,84.0,68.0,76.0,2008-11-09
3236,0.0,83.0,66.0,74.5,2008-11-10
3237,0.01,84.0,70.0,77.0,2008-11-11
3238,0.16,85.0,75.0,80.0,2008-11-12
3239,0.0,85.0,78.0,81.5,2008-11-13
3240,0.0,85.0,77.0,81.0,2008-11-14
3241,0.0,88.0,77.0,82.5,2008-11-15
3242,0.0,77.0,59.0,68.0,2008-11-16
3243,0.0,76.0,56.0,66.0,2008-11-17
3244,0.0,74.0,57.0,65.5,2008-11-18
3245,0.0,72.0,52.0,62.0,2008-11-19
3246,0.0,74.0,56.0,65.0,2008-11-20
3247,0.0,76.0,57.0,66.5,2008-11-21
3248,0.0,75.0,58.0,66.5,2008-11-22
3249,0.0,77.0,59.0,68.0,2008-11-23
3250,0.0,78.0,61.0,69.5,2008-11-24
3251,0.0,80.0,61.0,70.5,2008-11-25
3252,0.0,78.0,61.0,69.5,2008-11-26
3253,0.0,78.0,58.0,68.0,2008-11-27
3254,0.0,79.0,55.0,67.0,2008-11-28
3255,0.0,79.0,58.0,68.5,2008-11-29
3256,0.22,79.0,68.0,73.5,2008-11-30
3257,0.02,72.0,62.0,67.0,2008-12-01
3258,0.01,67.0,55.0,61.0,2008-12-02
3259,0.0,74.0,51.0,62.5,2008-12-03
3260,0.0,79.0,64.0,71.5,2008-12-04
3261,0.0,80.0,61.0,70.5,2008-12-05
3262,0.0,80.0,60.0,70.0,2008-12-06
3263,0.0,74.0,61.0,67.5,2008-12-07
3264,0.0,76.0,58.0,67.0,2008-12-08
3265,0.0,81.0,69.0,75.0,2008-12-09
3266,0.0,82.0,73.0,77.5,2008-12-10
3267,0.09,81.0,67.0,74.0,2008-12-11
3268,0.0,73.0,59.0,66.0,2008-12-12
3269,0.0,74.0,55.0,64.5,2008-12-13
3270,0.0,80.0,70.0,75.0,2008-12-14
3271,0.0,82.0,71.0,76.5,2008-12-15
3272,0.01,82.0,65.0,73.5,2008-12-16
3273,0.0,82.0,68.0,75.0,2008-12-17
3274,0.0,79.0,65.0,72.0,2008-12-18
3275,0.0,79.0,66.0,72.5,2008-12-19
3276,0.0,79.0,63.0,71.0,2008-12-20
3277,0.0,81.0,61.0,71.0,2008-12-21
3278,0.0,78.0,65.0,71.5,2008-12-22
3279,0.02,76.0,69.0,72.5,2008-12-23
3280,0.06,79.0,71.0,75.0,2008-12-24
3281,0.07,81.0,72.0,76.5,2008-12-25
3282,0.0,81.0,72.0,76.5,2008-12-26
3283,0.0,80.0,69.0,74.5,2008-12-27
3284,0.0,81.0,71.0,76.0,2008-12-28
3285,0.0,82.0,63.0,72.5,2008-12-29
3286,0.0,82.0,65.0,73.5,2008-12-30
3287,0.0,80.0,66.0,73.0,2008-12-31
3288,0.04,78.0,61.0,69.5,2009-01-01
3289,0.0,76.0,65.0,70.5,2009-01-02
3290,0.0,78.0,59.0,68.5,2009-01-03
3291,0.03,81.0,67.0,74.0,2009-01-04
3292,0.0,80.0,69.0,74.5,2009-01-05
3293,0.0,80.0,67.0,73.5,2009-01-06
3294,0.0,86.0,64.0,75.0,2009-01-07
3295,0.0,75.0,60.0,67.5,2009-01-08
3296,0.0,77.0,56.0,66.5,2009-01-09
3297,0.0,78.0,58.0,68.0,2009-01-10
3298,0.0,81.0,60.0,70.5,2009-01-11
3299,0.0,81.0,62.0,71.5,2009-01-12
3300,0.0,82.0,63.0,72.5,2009-01-13
3301,0.0,74.0,55.0,64.5,2009-01-14
3302,0.01,71.0,58.0,64.5,2009-01-15
3303,0.0,74.0,56.0,65.0,2009-01-16
3304,0.0,74.0,53.0,63.5,2009-01-17
3305,0.0,75.0,57.0,66.0,2009-01-18
3306,0.0,77.0,57.0,67.0,2009-01-19
3307,0.0,69.0,51.0,60.0,2009-01-20
3308,0.0,57.0,42.0,49.5,2009-01-21
3309,0.0,68.0,43.0,55.5,2009-01-22
3310,0.0,73.0,53.0,63.0,2009-01-23
3311,0.0,76.0,58.0,67.0,2009-01-24
3312,0.0,77.0,58.0,67.5,2009-01-25
3313,0.0,78.0,58.0,68.0,2009-01-26
3314,0.0,80.0,69.0,74.5,2009-01-27
3315,0.0,81.0,68.0,74.5,2009-01-28
3316,0.0,84.0,66.0,75.0,2009-01-29
3317,0.26,84.0,56.0,70.0,2009-01-30
3318,0.0,65.0,48.0,56.5,2009-01-31
3319,0.0,73.0,52.0,62.5,2009-02-01
3320,0.11,78.0,64.0,71.0,2009-02-02
3321,0.0,72.0,53.0,62.5,2009-02-03
3322,0.0,69.0,45.0,57.0,2009-02-04
3323,0.0,61.0,38.0,49.5,2009-02-05
3324,0.0,67.0,45.0,56.0,2009-02-06
3325,0.0,71.0,61.0,66.0,2009-02-07
3326,0.0,74.0,63.0,68.5,2009-02-08
3327,0.0,75.0,60.0,67.5,2009-02-09
3328,0.0,79.0,67.0,73.0,2009-02-10
3329,0.0,81.0,69.0,75.0,2009-02-11
3330,0.01,83.0,68.0,75.5,2009-02-12
3331,0.0,84.0,65.0,74.5,2009-02-13
3332,0.0,83.0,63.0,73.0,2009-02-14
3333,0.0,83.0,64.0,73.5,2009-02-15
3334,0.0,78.0,62.0,70.0,2009-02-16
3335,0.0,74.0,59.0,66.5,2009-02-17
3336,0.0,76.0,60.0,68.0,2009-02-18
3337,0.0,85.0,62.0,73.5,2009-02-19
3338,0.0,73.0,58.0,65.5,2009-02-20
3339,0.0,74.0,55.0,64.5,2009-02-21
3340,0.0,81.0,59.0,70.0,2009-02-22
3341,0.0,77.0,65.0,71.0,2009-02-23
3342,0.0,76.0,60.0,68.0,2009-02-24
3343,0.0,75.0,63.0,69.0,2009-02-25
3344,0.0,77.0,66.0,71.5,2009-02-26
3345,0.0,79.0,62.0,70.5,2009-02-27
3346,0.0,80.0,63.0,71.5,2009-02-28
3347,0.0,84.0,58.0,71.0,2009-03-01
3348,0.0,69.0,50.0,59.5,2009-03-02
3349,0.0,70.0,47.0,58.5,2009-03-03
3350,0.0,73.0,51.0,62.0,2009-03-04
3351,0.0,74.0,61.0,67.5,2009-03-05
3352,0.0,77.0,67.0,72.0,2009-03-06
3353,0.0,79.0,65.0,72.0,2009-03-07
3354,0.0,80.0,69.0,74.5,2009-03-08
3355,0.0,81.0,66.0,73.5,2009-03-09
3356,0.0,80.0,64.0,72.0,2009-03-10
3357,0.0,80.0,66.0,73.0,2009-03-11
3358,0.0,81.0,65.0,73.0,2009-03-12
3359,0.0,81.0,67.0,74.0,2009-03-13
3360,0.0,82.0,71.0,76.5,2009-03-14
3361,0.01,83.0,72.0,77.5,2009-03-15
3362,0.0,84.0,70.0,77.0,2009-03-16
3363,0.0,85.0,68.0,76.5,2009-03-17
3364,1.41,78.0,66.0,72.0,2009-03-18
3365,0.07,79.0,68.0,73.5,2009-03-19
3366,0.0,81.0,67.0,74.0,2009-03-20
3367,0.05,79.0,65.0,72.0,2009-03-21
3368,0.01,76.0,67.0,71.5,2009-03-22
3369,0.01,78.0,65.0,71.5,2009-03-23
3370,0.02,80.0,67.0,73.5,2009-03-24
3371,0.0,79.0,67.0,73.0,2009-03-25
3372,0.0,78.0,68.0,73.0,2009-03-26
3373,0.0,82.0,70.0,76.0,2009-03-27
3374,0.0,85.0,73.0,79.0,2009-03-28
3375,0.2,86.0,74.0,80.0,2009-03-29
3376,0.0,82.0,65.0,73.5,2009-03-30
3377,0.0,88.0,74.0,81.0,2009-03-31
3378,0.0,85.0,74.0,79.5,2009-04-01
3379,0.0,89.0,74.0,81.5,2009-04-02
3380,0.0,89.0,75.0,82.0,2009-04-03
3381,0.0,90.0,76.0,83.0,2009-04-04
3382,0.0,89.0,72.0,80.5,2009-04-05
3383,0.0,92.0,72.0,82.0,2009-04-06
3384,0.0,73.0,60.0,66.5,2009-04-07
3385,0.0,73.0,54.0,63.5,2009-04-08
3386,0.0,77.0,55.0,66.0,2009-04-09
3387,0.0,81.0,69.0,75.0,2009-04-10
3388,0.23,87.0,73.0,80.0,2009-04-11
3389,0.0,85.0,67.0,76.0,2009-04-12
3390,0.0,85.0,73.0,79.0,2009-04-13
3391,0.0,91.0,74.0,82.5,2009-04-14
3392,0.03,91.0,72.0,81.5,2009-04-15
3393,0.0,89.0,66.0,77.5,2009-04-16
3394,0.0,81.0,71.0,76.0,2009-04-17
3395,0.0,82.0,69.0,75.5,2009-04-18
3396,0.03,84.0,68.0,76.0,2009-04-19
3397,0.41,86.0,72.0,79.0,2009-04-20
3398,0.41,84.0,67.0,75.5,2009-04-21
3399,0.0,86.0,62.0,74.0,2009-04-22
3400,0.0,83.0,67.0,75.0,2009-04-23
3401,0.0,84.0,71.0,77.5,2009-04-24
3402,0.0,81.0,73.0,77.0,2009-04-25
3403,0.0,82.0,72.0,77.0,2009-04-26
3404,0.0,83.0,73.0,78.0,2009-04-27
3405,0.01,84.0,73.0,78.5,2009-04-28
3406,0.05,83.0,73.0,78.0,2009-04-29
3407,0.0,84.0,72.0,78.0,2009-04-30
3408,0.0,84.0,70.0,77.0,2009-05-01
3409,0.0,85.0,71.0,78.0,2009-05-02
3410,0.0,85.0,73.0,79.0,2009-05-03
3411,0.0,86.0,75.0,80.5,2009-05-04
3412,0.0,86.0,74.0,80.0,2009-05-05
3413,0.0,87.0,72.0,79.5,2009-05-06
3414,0.0,88.0,76.0,82.0,2009-05-07
3415,0.0,91.0,74.0,82.5,2009-05-08
3416,0.0,92.0,76.0,84.0,2009-05-09
3417,0.0,92.0,75.0,83.5,2009-05-10
3418,0.0,90.0,77.0,83.5,2009-05-11
3419,0.0,89.0,74.0,81.5,2009-05-12
3420,0.01,88.0,78.0,83.0,2009-05-13
3421,0.0,89.0,78.0,83.5,2009-05-14
3422,0.09,88.0,76.0,82.0,2009-05-15
3423,0.0,88.0,78.0,83.0,2009-05-16
3424,0.05,88.0,76.0,82.0,2009-05-17
3425,2.24,88.0,70.0,79.0,2009-05-18
3426,0.13,80.0,71.0,75.5,2009-05-19
3427,0.12,87.0,72.0,79.5,2009-05-20
3428,0.03,88.0,72.0,80.0,2009-05-21
3429,1.15,83.0,69.0,76.0,2009-05-22
3430,1.19,88.0,69.0,78.5,2009-05-23
3431,0.03,85.0,75.0,80.0,2009-05-24
3432,0.79,89.0,72.0,80.5,2009-05-25
3433,0.18,90.0,72.0,81.0,2009-05-26
3434,0.06,89.0,72.0,80.5,2009-05-27
3435,0.52,88.0,73.0,80.5,2009-05-28
3436,0.32,87.0,74.0,80.5,2009-05-29
3437,0.07,86.0,74.0,80.0,2009-05-30
3438,0.55,88.0,73.0,80.5,2009-05-31
3439,0.28,86.0,73.0,79.5,2009-06-01
3440,0.05,87.0,74.0,80.5,2009-06-02
3441,0.04,88.0,74.0,81.0,2009-06-03
3442,0.0,87.0,78.0,82.5,2009-06-04
3443,1.21,89.0,74.0,81.5,2009-06-05
3444,1.35,88.0,71.0,79.5,2009-06-06
3445,0.03,88.0,73.0,80.5,2009-06-07
3446,0.0,89.0,75.0,82.0,2009-06-08
3447,0.66,89.0,74.0,81.5,2009-06-09
3448,0.0,92.0,75.0,83.5,2009-06-10
3449,0.0,90.0,76.0,83.0,2009-06-11
3450,0.0,91.0,79.0,85.0,2009-06-12
3451,0.0,92.0,78.0,85.0,2009-06-13
3452,0.03,94.0,78.0,86.0,2009-06-14
3453,0.14,94.0,78.0,86.0,2009-06-15
3454,0.0,92.0,79.0,85.5,2009-06-16
3455,0.02,93.0,76.0,84.5,2009-06-17
3456,0.25,93.0,78.0,85.5,2009-06-18
3457,0.19,92.0,77.0,84.5,2009-06-19
3458,1.27,95.0,77.0,86.0,2009-06-20
3459,0.0,96.0,79.0,87.5,2009-06-21
3460,0.0,98.0,81.0,89.5,2009-06-22
3461,1.79,89.0,72.0,80.5,2009-06-23
3462,0.0,92.0,76.0,84.0,2009-06-24
3463,0.02,91.0,78.0,84.5,2009-06-25
3464,0.33,89.0,75.0,82.0,2009-06-26
3465,0.0,92.0,75.0,83.5,2009-06-27
3466,1.93,89.0,76.0,82.5,2009-06-28
3467,0.04,91.0,77.0,84.0,2009-06-29
3468,2.01,91.0,74.0,82.5,2009-06-30
3469,0.01,93.0,74.0,83.5,2009-07-01
3470,0.07,90.0,76.0,83.0,2009-07-02
3471,0.86,93.0,75.0,84.0,2009-07-03
3472,0.08,90.0,78.0,84.0,2009-07-04
3473,0.0,93.0,78.0,85.5,2009-07-05
3474,0.0,95.0,79.0,87.0,2009-07-06
3475,0.0,95.0,80.0,87.5,2009-07-07
3476,0.08,94.0,81.0,87.5,2009-07-08
3477,0.0,93.0,79.0,86.0,2009-07-09
3478,0.0,89.0,79.0,84.0,2009-07-10
3479,0.0,91.0,77.0,84.0,2009-07-11
3480,0.0,93.0,76.0,84.5,2009-07-12
3481,0.88,92.0,79.0,85.5,2009-07-13
3482,0.0,92.0,79.0,85.5,2009-07-14
3483,0.09,93.0,80.0,86.5,2009-07-15
3484,0.0,93.0,81.0,87.0,2009-07-16
3485,0.0,94.0,81.0,87.5,2009-07-17
3486,0.33,94.0,78.0,86.0,2009-07-18
3487,0.0,93.0,78.0,85.5,2009-07-19
3488,1.29,91.0,74.0,82.5,2009-07-20
3489,0.0,90.0,74.0,82.0,2009-07-21
3490,0.0,92.0,80.0,86.0,2009-07-22
3491,0.0,93.0,80.0,86.5,2009-07-23
3492,0.42,93.0,78.0,85.5,2009-07-24
3493,0.49,90.0,74.0,82.0,2009-07-25
3494,0.78,91.0,75.0,83.0,2009-07-26
3495,0.0,91.0,76.0,83.5,2009-07-27
3496,0.0,91.0,80.0,85.5,2009-07-28
3497,0.77,90.0,76.0,83.0,2009-07-29
3498,0.02,88.0,79.0,83.5,2009-07-30
3499,0.0,92.0,80.0,86.0,2009-07-31
3500,0.04,91.0,81.0,86.0,2009-08-01
3501,0.07,91.0,79.0,85.0,2009-08-02
3502,0.01,93.0,82.0,87.5,2009-08-03
3503,0.0,93.0,83.0,88.0,2009-08-04
3504,0.08,93.0,82.0,87.5,2009-08-05
